ID,DateCreated,Gender,Marital,Faculty,Department,YearOfEmployment,AcademicRank,Campus,NumChildren,ChildAgeInterval,ChildSeeking,ChildNumberSeeking,How would you rate your current workload?,About how many hours do you work in a typical week?,How satisfied are you with the distribution of the teaching workload in your department?,How satisfied are you with your teaching schedule?,How satisfied are you with the qualifications of the students admitted to your departmental undergraduate programs?,How satisfied are you with the qualifications of the students admitted to your departmental graduate programs?,How satisfied are you with the number of students in the classes you teach?,How satisfied are you with the number of students admitted to your departmental graduate programs?,Have you served in any administrative position at UOB?,"If yes, in which of the following administrative positions have you served?","If you marked what applies in question 10, did you receive credit load release for your administrative service?",How often do you express your voice in decisions that impact your department or Faculty?,How often do you think you could share your views in meetings?,How satisfied are you in your interactions with your Faculty?s administration?,How satisfied are you in your interactions with your colleagues?,"When you are at work, how often do you feel your work is meaningful?","When you are at work, how often do you receive constructive feedback on your work performance?","When you are at work, how often do you work other than your primary duty?","When you are at work, how often do you do work that is not formally recognized by your department?","Are you satisfied with the ratios allocated by your Faculty to teaching, research and university service?",How satisfied are you with the climate in your department?,How overall are you satisfied with your work?,"When you are at work, how often do you feel you have the academic resources you need to do your job well?",How often do you express your voice in how departmental resources are distributed?,How satisfied are you with the teaching facilities at your Faculty?,How satisfied are you with UOB?s provision of educational technology?,How satisfied are you with the student laboratory space?,How satisfied are you with the student laboratory equipment and technology?,How satisfied are you with the Course Evaluation Survey (CES) as a course evaluation tool?,How satisfied are you with your office space?,How satisfied are you with the services and resources provided by the library?,"If you reside on the main campus, how satisfied are you with the housing accommodations?",How satisfied are you with the availability of on campus parking?,To what extent are you satisfied with the performance of the following administrative offices? -- Admissions,To what extent are you satisfied with the performance of the following administrative offices? -- Registrar,To what extent are you satisfied with the performance of the following administrative offices? -- Informational Technology,To what extent are you satisfied with the performance of the following administrative offices? -- Procurement,To what extent are you satisfied with the performance of the following administrative offices? -- Media and Communications,To what extent are you satisfied with the performance of the following administrative offices? -- Human Resources,To what extent are you satisfied with the performance of the following administrative offices? -- Comptroller Office,To what extent are you satisfied with the performance of the following administrative offices? -- Health Center Infirmary,To what extent are you satisfied with the performance of the following administrative offices? - office of Student Affairs,To what extent are you satisfied with the performance of the following administrative offices? -- Fitness Center,"When you are at work, how often do you feel you have the opportunities to learn and grow as a professional?",How often do you feel that UOB provides you with professional development opportunities?,"If you feel that UOB offers you professional development opportunities, with how many have you been provided in the past 3 academic years?",How often do you feel that your Faculty or Department clearly communicates the expectations for your career advancement?,Do you feel supported by your Faculty administration in your career growth?,How satisfied are you with the university policy and procedures for promotion?,Do you feel that the submission procedure for internal Research Grant Applications (RGAs) is clear?,Do you feel that the process of obtaining UOB research funding is transparent?,Do you think that UOB allocation of funds for research is sufficient?,Do you think the time allocated in your workload to conduct research is sufficient?,Do you think the physical resources/facilities to conduct research are adequate at UOB?,Do you feel valued and appreciated by your Faculty for your work?,Were you involved in the formulation of your Faculty Strategic Plan?,Are you a member of any Faculty Committee?,Are you aware of the accreditation initiatives at your Faculty?,Do you feel that your Faculty or Department does well in mentoring new faculty members?,Are you aware of your Faculty bylaws?,Do you feel treated fairly by your Faculty?,Do you feel treated with equity by your Department or Faculty?,Do you feel that you can express any complaint or grievance freely to your Faculty?,Are you satisfied with your social relationships with other faculty members?,Do you feel your UOB employment is secure?,How often do you feel that your Faculty or Department consistently informs you of important and new institutional policies?,How often do you feel that the University Senate conveys your voice to the university administration?,"Are you aware of UOB policies on research ethics, equity, diversity & inclusion, sexual harassment, ethical use of informational technology, and use of social media that are posted on the website?","If you answer by yes to question 59, do you feel that these policies are satisfactory?",How satisfied are you with your current academic rank?,How satisfied are you with the duration of your contract?,"In general, how satisfied are you with your pay?","In general, how satisfied are you with your benefits as an employee?",How satisfied are you with the benefits for health insurance?,How satisfied are you with the benefits for children schooling?,Do you use UOB?s transportation accommodations?,"If you reply by yes to question 67, how satisfied are you with UOB?s transportation system?",How likely are you to leave UOB in the next 12 months?," If you are likely to leave, to what extent have you considered the following reasons? -- Salary increase","If you are likely to leave, to what extent have you considered the following reasons? -- Opportunities for career advancement","If you are likely to leave, to what extent have you considered the following reasons? --Seeking better benefits","If you are likely to leave, to what extent have you considered the following reasons? -- Opportunity for a non-academic job","If you are likely to leave, to what extent have you considered the following reasons? -- Improvement of family employment situation","If you are likely to leave, to what extent have you considered the following reasons? -- Seeking a better work environment","If you are likely to leave, to what extent have you considered the following reasons? -- Planning for retirement","If you are likely to leave, to what extent have you considered the following reasons? -- Health issues","If you are likely to leave, to what extent have you considered the following reasons? -- Family Relocation","If you are likely to leave, to what extent have you considered the following reasons? -- Travel abroad","If you are likely to leave, to what extent have you considered the following reasons? -- Seeking an academic position at an institution of better reputation",To what extent would you stay at UOB if the following features are met? -- Salary Increase,To what extent would you stay at UOB if the following features are met? -- Salary pay in USD,To what extent would you stay at UOB if the following features are met? -- Increase in children? schooling fees,Provision of free medical insurance,To what extent would you stay at UOB if the following features are met? -- Better academic governance at Department/Faculty/university,To what extent would you stay at UOB if the following features are met? -- Timely university communications,To what extent would you stay at UOB if the following features are met? -- Provision of opportunities for career advancement,How satisfied are you at UOB?,Would you encourage current young faculty recruits to renew their contracts at UOB?,Would you enroll your children as students at UOB?,How satisfied are you with the academic qualifications of young faculty recruits at UOB?,Please use this space to share any thoughts about your experience as a faculty member at UOB.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,11/20/2025,Male,Married,Faculty of Arts and Sciences,Arabic Language and Literature,<2000,Professor,Al Kurah,1,0?5,No,NA,Too heavy,25-35 hours,Somewhat satisfied,Little satisfied,Little satisfied,Somewhat satisfied,Not at all satisfied,Somewhat satisfied,Yes. Served prior to the past 5 academic years.,Yes,Very often,Very often,NA,Somewhat satisfied,Department Chairperson,Sometimes,Rarely,Sometimes,Rarely,Very dissatisfied,Somewhat satisfied,Somewhat dissatisfied,Rarely,Sometimes,Not at all satisfied,Not at all satisfied,Not at all satisfied,Not at all satisfied,Very satisfied,Little satisfied,Little satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Not at all,To a great extent,To some extent,To some extent,Not at all,Not at all,To some extent,To a great extent,To some extent,Not at all,Rarely,Rarely,2,Rarely,No,Somewhat satisfied,Yes,Yes,No,No,No,No,No,No,Non Applicable,No,No,No,Yes,Yes,No,No,Rarely,Rarely,No,NA,Not at all satisfied,Not at all satisfied,Not at all satisfied,Not at all satisfied,Very dissatisfied,Not applicable,Yes,Somewhat satisfied,Very unlikely,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Somewhat dissatisfied,No,Yes,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,11/20/2025,Male,Single,Faculty of Arts and Sciences,English Language and Literature,2011-2015,Senior Lecturer,Al Kurah,NA,NA,No,NA,Too heavy,25-35 hours,Little satisfied,Extremely satisfied,Somewhat satisfied,Very satisfied,Little satisfied,Little satisfied,Never,NA,Very often,Very often,Somewhat satisfied,Extremely satisfied,NA,Extremely often,Very often,Sometimes,Rarely,Somewhat dissatisfied,Very satisfied,Neither satisfied nor dissatisfied,Very often,Rarely,Little satisfied,Little satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,NA,Neither satisfied nor dissatisfied,To a great extent,To a great extent,To some extent,To some extent,To some extent,Not at all,To some extent,To a great extent,To some extent,To some extent,Rarely,Never,NA,Sometimes,No,Very dissatisfied,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Rarely,Rarely,Yes,Yes,Not at all satisfied,Not at all satisfied,Not at all satisfied,Little satisfied,Somewhat satisfied,Not applicable,No,NA,Somewhat likely,To a great extent,To a great extent,Not at all,To some extent,Not at all,Not at all,To some extent,Not at all,Not at all,Not at all,To a great extent,To a great extent,To a great extent,Not at all,Not at all,To some extent,To a great extent,To a great extent,Somewhat dissatisfied,Yes,Yes,Neither satisfied nor dissatisfied,"I truly value my experience at UOB. I greatly enjoy the courses I teach, the colleagues I work with, and the students I have the privilege of guiding. These aspects are the core of my professional satisfaction.
However, I am increasingly discouraged by certain administrative practices?particularly those related to rank assignment, promotion, and compensation. After completing my PhD, I had a reasonable expectation of being promoted to the rank of Assistant Professor, especially since peers who submitted their dissertations only months before I did were granted this rank immediately. Instead, I was assigned the title of Senior Lecturer, a designation that is uncommon in most Lebanese institutions and inconsistent with practices I see across the sector.
Additionally, it is disheartening to see newly recruited faculty members holding only an MA degree receive higher compensation than I do. This raises concerns about equity, transparency, and faculty retention.
I strongly believe the university would benefit from establishing two clear promotion tracks?Teaching and Research?similar to the systems adopted at LAU, AUB, and many international universities. This would ensure fairness, acknowledge different types of academic contributions, and align UOB with global best practices.
I remain committed to my work and to UOB as an institution, and I hope future administrative reforms will address these issues and support faculty members? growth and morale.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,11/24/2025,Male,Married,Saint John of Damascus Institute of Theology,Theology,2000-2005,Professor,Al Kurah,2,19+,No,NA,Too heavy,40-50 hours,Somewhat satisfied,Somewhat satisfied,Little satisfied,Little satisfied,Little satisfied,Little satisfied,Yes. Serving currently.,Yes,Very often,Very often,Very satisfied,Very satisfied,Department Chairperson,Very often,Very often,Rarely,Never,Somewhat satisfied,Very satisfied,Very satisfied,Sometimes,Very often,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,Neither satisfied nor dissatisfied,Somewhat satisfied,To a great extent,To a great extent,To a great extent,To some extent,To some extent,To a great extent,To a great extent,To some extent,To a great extent,To some extent,Very often,Sometimes,1,Sometimes,Yes,Somewhat satisfied,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,Yes,No,Very satisfied,Not at all satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,No,NA,Somewhat unlikely,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Very satisfied,Yes,Yes,Neither satisfied nor dissatisfied,"My satisfaction could be significantly enhanced through three strategic institutional improvements: First, by fostering enhanced leadership engagement via more frequent and direct consultation sessions with the President and Executive Board; second, by implementing social activities designed to revitalize and promote genuine faculty cohesion and collegial networking; and third, by accelerating our digital transformation strategy through the provision of professional AI tools and the establishment of an urgent, institution-wide (transversal) training program on AI proficiency for all members of the university community (faculty, staff, and students).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,11/25/2025,Male,Married,Faculty of Business and Management,Business Administration,2006-2010,Professor,Al Kurah,4,Mixed,Yes,1,Just right,40-50 hours,Somewhat satisfied,Very satisfied,Not at all satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,Yes. Serving currently.,Yes,Very often,Very often,Very satisfied,Very satisfied,"Department Chairperson, Academic Director",Very often,Sometimes,Very often,Very often,Very satisfied,Very satisfied,Very satisfied,Very often,Rarely,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Not at all satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,Very satisfied,To a great extent,To a great extent,To a great extent,Not at all,To some extent,Not at all,Not at all,To a great extent,To a great extent,To a great extent,Sometimes,Sometimes,2,Sometimes,Yes,Very dissatisfied,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Rarely,Yes,Yes,Very satisfied,Little satisfied,Not at all satisfied,Not at all satisfied,Very dissatisfied,Very dissatisfied,No,NA,Somewhat unlikely,To a great extent,To a great extent,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To a great extent,To a great extent,To some extent,To some extent,To some extent,To some extent,To some extent,Somewhat satisfied,Yes,Yes,Very dissatisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,11/25/2025,Male,Married,Faculty of Engineering,Electrical Engineering,2006-2010,Professor,Al Kurah,0,NA,No,NA,Too heavy,40-50 hours,Very satisfied,Very satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,Never,NA,Sometimes,Very often,Extremely satisfied,Extremely satisfied,NA,Extremely often,Sometimes,Sometimes,Sometimes,Neither satisfied nor dissatisfied,Extremely satisfied,Somewhat satisfied,Extremely often,Sometimes,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,NA,Somewhat satisfied,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To a great extent,To a great extent,To a great extent,Very often,Sometimes,1,Sometimes,Yes,Very satisfied,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Very often,Yes,Yes,Extremely satisfied,Little satisfied,Little satisfied,Little satisfied,Somewhat dissatisfied,NA,No,NA,Neither,To a great extent,Not at all,To a great extent,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To some extent,Not at all,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat dissatisfied,"I truly feel that I belong to this institution, and it is the place where I believe I can give my maximum potential and efforts. I genuinely wish to remain working at UOB until my retirement while continuing to develop myself professionally and academically.
During the crisis period, I received several offers from other institutions, yet I chose to stay at UOB to support it through difficult times. However, at this stage, I strongly believe that salaries and benefits need to be reconsidered and improved to allow faculty members to live with dignity, especially given the significant inflation and drastic increase in living costs over the past years. Aligning compensation with current economic realities is essential.
Additionally, our workload is considerably higher compared to other American institutions, and addressing this issue would contribute greatly to maintaining a healthy, motivating, and sustainable work environment. I sincerely hope these concerns can be tackled so we can continue progressing and contributing effectively to the university?s mission.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,11/25/2025,Female,Single,Faculty of Business and Management,Economics,<2000,Professor,Al Kurah,NA,NA,No,NA,Much too heavy,25-35 hours,Not at all satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Yes. Served prior to the past 5 academic years.,No,Very often,Very often,Very satisfied,Very satisfied,Department Chairperson,Never,Sometimes,Sometimes,Sometimes,Somewhat dissatisfied,Very satisfied,Somewhat satisfied,Very often,Sometimes,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Little satisfied,Little satisfied,Somewhat satisfied,Somewhat satisfied,NA,Neither satisfied nor dissatisfied,To some extent,To a great extent,To a great extent,To some extent,Not at all,Not at all,Not at all,To some extent,To some extent,To some extent,Very often,Sometimes,1,Rarely,No,Very dissatisfied,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Rarely,Very often,Yes,No,Somewhat satisfied,Little satisfied,Not at all satisfied,Little satisfied,Very dissatisfied,Not applicable,No,NA,Very unlikely,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To some extent,To some extent,Not at all,To a great extent,To a great extent,To a great extent,To a great extent,Very satisfied,Yes,NA,Neither satisfied nor dissatisfied,"There is a growing sense of unfairness among faculty members regarding the clear discrimination in our compensation structure and the persistent lack of transparency within the comptroller?s office. Despite our continuous efforts, academic workload, and commitment to the institution, many of us still face unexplained disparities in pay and irregularities in processing. Requests for clarification often go unanswered, and decisions appear arbitrary rather than grounded in objective criteria. This situation undermines morale, damages trust, and contradicts the standards of fairness and professionalism that a university should uphold. Clear communication, transparent guidelines, and equal treatment are urgently needed to restore confidence in the system.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,11/25/2025,Female,Single,Faculty of Business and Management,Business Administration,2006-2010,Associate Professor,Al Kurah,NA,NA,No,NA,Too heavy,40-50 hours,Little satisfied,Somewhat satisfied,Somewhat satisfied,NA,Very satisfied,NA,Yes. Served within the past 5 academic years.,Yes,Sometimes,Very often,Very satisfied,Very satisfied,"Department Chairperson, Academic Director",Very often,Sometimes,Never,Never,Somewhat dissatisfied,Very satisfied,Somewhat satisfied,Sometimes,Never,Very satisfied,Very satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Very satisfied,NA,Very satisfied,To some extent,To a great extent,To a great extent,NA,NA,To some extent,Not at all,To a great extent,NA,NA,Very often,Sometimes,1,Sometimes,Yes,Neither satisfied nor dissatisfied,NA,NA,NA,No,No,Yes,No,Yes,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,Yes,Yes,Somewhat satisfied,Very satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,NA,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Yes,Yes,Neither satisfied nor dissatisfied,"I would like to see better and more frequent communication from the university regarding matters that relate to us individually and more strategically regarding plans for the future as an institution. At the individual level, I am thinking more specificially about timely communication regarding compensation and salary adjustments. I understand the challenges posed by the crisis and the highly challenging task of planning ahead in a constantly changing environment; however, not knowing where we stand financially at the beginning of each new academic year is very frustrating and impairs our budgeting and financial planning abilities. Furthermore, I am worried about the depletion of the purchasing power of the pre-2020 indemnity and the absence of a plan to mitigate these effects. 
At the institutional level, I see many initiatives and partnerships being signed, and faculties getting accredited, which is amazing and makes me feel proud; however, we would benefit from better communication regarding strategic decisions and initiatives on a regular basis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,11/25/2025,Female,Married,Faculty of Engineering,Civil Engineering,2022,Assistant Professor,Al Kurah,2,0?5,No,NA,Just right,25-35 hours,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Yes. Serving currently.,Yes,Very often,Very often,Extremely satisfied,Extremely satisfied,Department Chairperson,Extremely often,Very often,Sometimes,Rarely,Very satisfied,Extremely satisfied,Very satisfied,Extremely often,Extremely often,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,Very satisfied,Extremely satisfied,Extremely satisfied,NA,Very satisfied,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Very often,Extremely often,2,Very often,Yes,Very satisfied,Yes,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very often,Very often,Yes,Yes,Extremely satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,No,NA,Very unlikely,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To some extent,Not at all,Not at all,Not at all,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Very satisfied,Yes,Yes,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,11/25/2025,Female,Married,Faculty of Arts and Sciences,Biology,2006-2010,Professor,Al Kurah,2,NA,No,NA,Just right,40-50 hours,Very satisfied,Very satisfied,Little satisfied,Little satisfied,Somewhat satisfied,Little satisfied,Never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very satisfied,Very satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Not applicable,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,11/25/2025,Female,Married,Faculty of Engineering,Civil Engineering,2006-2010,Assistant Professor,Al Kurah,NA,Mixed,Yes,1,Just right,40-50 hours,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,Yes. Served within the past 5 academic years.,NA,Rarely,Rarely,Somewhat satisfied,Very satisfied,NA,Very often,Sometimes,Rarely,Rarely,Neither satisfied nor dissatisfied,Somewhat satisfied,Somewhat satisfied,Very often,Rarely,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,NA,Very satisfied,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Very often,Sometimes,NA,Sometimes,No,Somewhat dissatisfied,Yes,NA,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Sometimes,Sometimes,Yes,Yes,Somewhat satisfied,Not at all satisfied,Not at all satisfied,Not at all satisfied,Not applicable,Very dissatisfied,No,NA,Somewhat unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Somewhat dissatisfied,Yes,Yes,Neither satisfied nor dissatisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,11/26/2025,Female,Married,Issam Fares Faculty of Technology,Aircraft Maintenance,2000-2005,Lecturer,Al Kurah,2,19+,Yes,1,Just right,25-35 hours,Very satisfied,Extremely satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Not at all satisfied,Never,NA,Very often,Very often,Very satisfied,Extremely satisfied,NA,Extremely often,Sometimes,Rarely,Never,Neither satisfied nor dissatisfied,Very satisfied,Very satisfied,Very often,Rarely,Very satisfied,Little satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Extremely satisfied,Very satisfied,NA,Very satisfied,To a great extent,To a great extent,To a great extent,Not at all,To some extent,To some extent,To some extent,NA,To some extent,To a great extent,Rarely,Never,NA,Never,No,Neither satisfied nor dissatisfied,NA,NA,NA,No,NA,Yes,Yes,No,Non Applicable,NA,No,Yes,Yes,Yes,Yes,No,Very often,Sometimes,Yes,Yes,Somewhat satisfied,Somewhat satisfied,Not at all satisfied,Little satisfied,Very satisfied,Very dissatisfied,No,NA,Somewhat unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To some extent,To a great extent,To some extent,To a great extent,To a great extent,To a great extent,Neither satisfied nor dissatisfied,No,Yes,Neither satisfied nor dissatisfied,"This is now my 22nd year of employment at UOB, and I truly love my work. I am specialized in aviation, which is something unique to UOB. I live far away and drive 150 km every day. This is to say that I am not ready to leave UOB any time soon.
I understand the challenges we have all faced given the country?s situation. However, the lack of transparency and communication between upper management and staff, the feeling that we are not valued and can be replaced at any moment, the issues around indemnities, the salaries that have not reached even 100% of their value from six years ago, the inflation, the envelopes every two months, etc.?all of these have created obstacles to building trust and to fostering a sense of peace and belonging at UOB.
Thank you for giving us the opportunity to express our concerns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,11/27/2025,Male,Married,Faculty of Engineering,Engineering Management,2011-2015,Professor,Al Kurah,3,Mixed,Yes,3,Too heavy,40-50 hours,Little satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Little satisfied,Yes. Served within the past 5 academic years.,No,Sometimes,Sometimes,Somewhat satisfied,Somewhat satisfied,Academic Director,Very often,Very often,Sometimes,Sometimes,Somewhat dissatisfied,Somewhat satisfied,Neither satisfied nor dissatisfied,Very often,Rarely,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,NA,Somewhat satisfied,To a great extent,To a great extent,To a great extent,To some extent,Not at all,Not at all,Not at all,To some extent,To some extent,Not at all,Sometimes,Rarely,1,Never,No,Neither satisfied nor dissatisfied,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,11/27/2025,Female,Married,Faculty of Business and Management,Business Administration - Executive MBA,2016-2020,,Al Kurah,2,19+,NA,NA,Much too heavy,40-50 hours,Not at all satisfied,Little satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Yes. Serving currently.,Yes,Very often,Very often,Somewhat satisfied,Extremely satisfied,NA,Sometimes,Never,Sometimes,Extremely often,Very dissatisfied,Somewhat satisfied,Very dissatisfied,Rarely,Sometimes,Somewhat satisfied,Not at all satisfied,Not at all satisfied,Not at all satisfied,Little satisfied,Very satisfied,Somewhat satisfied,NA,Neither satisfied nor dissatisfied,To some extent,To some extent,To some extent,To some extent,Not at all,Not at all,Not at all,NA,To some extent,To a great extent,Rarely,Never,NA,Never,No,Somewhat dissatisfied,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Sometimes,Never,No,NA,Little satisfied,Somewhat satisfied,Not at all satisfied,Not at all satisfied,Very dissatisfied,Very dissatisfied,No,NA,Very likely,To a great extent,To a great extent,To a great extent,Not at all,Not at all,To a great extent,Not at all,Not at all,Not at all,Not at all,To a great extent,To a great extent,To a great extent,Not at all,To a great extent,To a great extent,To some extent,To some extent,Very dissatisfied,No,No,Somewhat dissatisfied,"The current UOB administration (including ALL its members) does not value its people. You abuse people's loyalty. You abuse people's situations and the country's situation. You do not care about your people's well-being. You do not care about doing the right thing. You allow unethical practices. You give your people no security and no chance to better their situations. You keep people in powerful positions when you know that they are absolutely incompetent You also don't care about the UOB's reputation at all. Go listen to what people around you are saying, how bad your reputation has become. As someone who loves UOB and loves my colleagues, and adores my students, this is beyond saddening and disappointing. I also believe that this survey is probably because you want to window-dress some shortcomings or fulfil some accreditation requirements - we (collectively) do not believe that you care enough to actually listen to what we say in this survey and do anything about it. If you cared, you would have taken at least some actions a long long time ago. 
And finally, who are you fooling? This is absolutely not an anonymous survey when you ask for all those demographic details. You actually want to identify responders and then probably get back at them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,11/28/2025,Male,Select...,Issam Fares Faculty of Technology,Mechatronics,Select...,,Souk El Ghareb,NA,NA,NA,NA,Much too heavy,40-50 hours,Not at all satisfied,Not at all satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,Never,NA,Extremely often,Rarely,Little satisfied,Little satisfied,NA,Very often,Never,Extremely often,Never,Very dissatisfied,Not at all satisfied,Very satisfied,Never,Extremely often,Little satisfied,Little satisfied,Very satisfied,Not at all satisfied,Very satisfied,Very satisfied,Little satisfied,NA,Somewhat satisfied,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,Never,Never,NA,Never,No,Very dissatisfied,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Never,Rarely,No,NA,Little satisfied,Not at all satisfied,Not at all satisfied,Not at all satisfied,Not applicable,Very dissatisfied,No,NA,Somewhat unlikely,To a great extent,To a great extent,To a great extent,Not at all,Not at all,To a great extent,Not at all,Not at all,Not at all,Not at all,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Somewhat dissatisfied,NA,Yes,Neither satisfied nor dissatisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
